the_geom,cost_estimate,the_geom_webmercator,latitude,longitude,borough,job_type,permit_type,job_number,bin_number,job_type2,cartodb_id,enlargement_flag_yes_no,square_footage,permit_issuance_date,permit_expiration_date,job_location_house_number,job_location_street_name,community_board,applicant_business_name,proposed_occupancy_class,proposed_stories,proposed_dwelling_units
0101000020E610000000000080227D52C0000000C0B3624440,540000,0101000020110F0000E71EF7A7B4675FC1DB33A3BAF3FD5241,40.771110534668,-73.9552307128906,Manhattan,A1,ALT 1 Enlargement,122231049,1085186,A1,6076,true,2028,1/22/2019,12/16/2019 12:00,347,EAST 76TH STREET,108,TRIDENT RESTORATION INC,RESIDENTIAL: APARTMENT HOUSES,5,18
0101000020E610000000000020587B52C0000000C0B3624440,1888480,0101000020110F000041875F0FAA645FC1DB33A3BAF3FD5241,40.771110534668,-73.9272537231445,Queens,NB,New Building,421624772,4618474,NB,6077,false,12760,11/12/2019,10/23/2020 12:00,28-06,21 STREET,401,BWT CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,6,9
0101000020E6100000000000E0737152C000000000B4624440,607688,0101000020110F000092F752C7DC535FC1ED036902F4FD5241,40.7711181640625,-73.7726974487305,Queens,NB,New Building,421593065,4135940,NB,6078,false,4106,6/26/2019,1/30/2020 12:00,214-08,33RD ROAD,411,5D ARCHITECT AND ENGINEER,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0FD7352C000000060B5624440,646570,0101000020110F000092FB77DE2C585FC1E405298DF5FD5241,40.7711601257324,-73.812370300293,Queens,A1,ALT 1 Enlargement,421477057,4109371,A1,6079,true,2378,4/3/2019,2/8/2020 12:00,30-12,152 STREET,407,TOMMY PAINTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E0A87152C0000000E0BB624440,20000,0101000020110F0000A6FAEFCD36545FC1263241D7FCFD5241,40.7713584899902,-73.7759323120117,Queens,A1,ALT 1 Enlargement,401997684,4135778,A1,6080,true,1151,5/21/2019,5/4/2020 12:00,33-11,212 STREET,411,MC FLEMING GROUP INC,RESIDENTIAL 1-2 FAMILY HOUSES,2,1
0101000020E610000000000000B67152C000000040BD624440,35520,0101000020110F0000B84B3C194D545FC1B0910162FEFD5241,40.7714004516602,-73.7767333984375,Queens,NB,New Building,421594938,4135754,NB,6081,false,240,6/26/2019,1/30/2020 12:00,211-10,33RD AVENUE,411,5D ARCHITECT AND ENGINEER,UTILITY / MISCELLANEOUS,1,1
0101000020E610000000000000B67152C000000040BD624440,550000,0101000020110F0000B84B3C194D545FC1B0910162FEFD5241,40.7714004516602,-73.7767333984375,Queens,A1,ALT 1 Enlargement,421572578,4135754,A1,6082,true,1490,2/19/2019,2/7/2020 12:00,211-10,33RD AVENUE,411,COCI CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040717952C000000080BE624440,723128,0101000020110F0000C872CA0D6F615FC1FA0DDFC8FFFD5241,40.7714385986328,-73.8975372314453,Queens,NB,New Building,421458924,4615164,NB,6083,false,4886,9/16/2019,8/9/2020 12:00,20-52,49 STREET,401,SV BUILDING SERVICES INC,RESIDENTIAL: APARTMENT HOUSES,3,6
0101000020E610000000000060C27B52C0000000E0C1624440,13150096,0101000020110F0000D46C4F895E655FC1D8EDCE9103FE5241,40.771541595459,-73.9337387084961,Queens,NB,New Building,421264438,4607348,NB,6084,false,88852,6/4/2019,2/21/2020 12:00,30-07,VERNON BLVD,401,CTI CONSTRUCTION INC,RESIDENTIAL: APARTMENT HOUSES,7,67
0101000020E610000000000060F57C52C0000000C0C3624440,47000,0101000020110F00004219BB0168675FC149781BAC05FE5241,40.771598815918,-73.9524765014648,Manhattan,A1,ALT 1 Enlargement,120186173,1046015,A1,6085,true,1704,12/13/2018,12/13/2019 12:00,405,EAST 78 STREET,108,TRIDENT RESTORATION INC,RESIDENTIAL: APARTMENT HOUSES,5,16
0101000020E610000000000020C27152C000000020C7624440,194000,0101000020110F0000241FB1B161545FC140F10B7509FE5241,40.7717018127441,-73.777473449707,Queens,A1,ALT 1 Enlargement,421461215,4134871,A1,6086,true,544,11/22/2019,5/15/2020 12:00,210-25,33 AVENUE,411,PAUL AND SON CONSTRUCTION,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C09B7D52C000000060C8624440,1225200,0101000020110F00002061879C82685FC13BD8E9DB0AFE5241,40.7717399597168,-73.9626312255859,Manhattan,A1,ALT 1 Enlargement,121237508,1043026,A1,6087,true,520,10/18/2019,10/17/2020 12:00,105,EAST 73 STREET,108,M.N.C. GENERAL CONTR CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E6100000000000A08C7D52C000000060C8624440,3003000,0101000020110F0000C6148CEB68685FC13BD8E9DB0AFE5241,40.7717399597168,-73.9617080688477,Manhattan,A1,ALT 1 Enlargement,121330327,1043061,A1,6088,true,189,9/23/2019,9/22/2020 12:00,134,EAST 74TH STREET,108,SAGE BUILDERS CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,6,1
0101000020E6100000000000C0987B52C000000000CB624440,3064192,0101000020110F0000EF9E05D517655FC19BCF88CD0DFE5241,40.7718200683594,-73.9311981201172,Queens,NB,New Building,420663366,4005624,NB,6089,false,20704,7/3/2019,7/2/2020 12:00,11-16,MAIN AVE,401,"AKI RENOVATIONS GROUP, IN",RESIDENTIAL: APARTMENT HOUSES,7,29
0101000020E6100000000000C0B47B52C000000040CC624440,5633768,0101000020110F0000F25C976447655FC171E066340FFE5241,40.771858215332,-73.9329071044922,Queens,NB,New Building,421249615,4619618,NB,6090,false,38066,9/26/2019,9/25/2020 12:00,9-24,MAIN AVE,401,DASR CORP,RESIDENTIAL: APARTMENT HOUSES,7,31
0101000020E6100000000000E0797B52C0000000A0CD624440,2697892,0101000020110F0000B5574863E3645FC18E0228BF10FE5241,40.771900177002,-73.929313659668,Queens,NB,New Building,421673406,4619753,NB,6091,false,18229,11/7/2019,8/12/2020 12:00,12-22,ASTORIA BLVD,401,"CARDINAL BUILDERS, INC",RESIDENTIAL: APARTMENT HOUSES,6,10
0101000020E6100000000000E0A17C52C000000080D1624440,14790232,0101000020110F00000F9E712CDA665FC193BAA51715FE5241,40.7720184326172,-73.947380065918,Manhattan,NB,New Building,121190120,1051137,NB,6092,false,99934,8/13/2019,12/31/2019 12:00,40,EAST END AVENUE,108,BRAVO BUILDERS LLC,RESIDENTIAL: APARTMENT HOUSES,18,29
0101000020E6100000000000E0CB7252C000000040D2624440,8000,0101000020110F0000CACCE31825565FC12EEDF7EE15FE5241,40.7720413208008,-73.7936935424805,Queens,A1,ALT 1 Enlargement,400081843,4132775,A1,6093,true,640,10/21/2019,5/15/2020 12:00,27-16,172 STREET,407,CORNERSTONE CONSTRUCTION,RESIDENTIAL 1-2 FAMILY HOUSES,0,1
0101000020E6100000000000206B7F52C000000080D7624440,120380832,0101000020110F0000FC6C54B3956B5FC185D737D21BFE5241,40.7722015380859,-73.9909133911133,Manhattan,NB,New Building,121333342,1088869,NB,6094,false,813384,9/26/2019,9/25/2020 12:00,1,WEST END AVENUE,107,TISHMAN CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,43,361
0101000020E610000000000060347652C0000000C0D9624440,191216,0101000020110F000060845320EF5B5FC196F22E581EFE5241,40.7722702026367,-73.8469467163086,Queens,NB,New Building,421716771,4595543,NB,6095,false,1292,10/17/2019,10/1/2020 12:00,28-30,122ND STREET,407,DEFOE CORP,BUSINESS,2,0
0101000020E610000000000020A27352C000000060DE624440,264999,0101000020110F0000D1B3BC0591575FC1D0C1008823FE5241,40.7724113464355,-73.806770324707,Queens,A1,ALT 1 Enlargement,421192140,4110172,A1,6096,true,1463,1/16/2019,1/16/2020 12:00,157-05,28 AVENUE,407,THIND BUILDERS NY INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040B67152C000000000E0624440,350000,0101000020110F0000222BF2854D545FC16AEA885A25FE5241,40.7724609375,-73.7767486572266,Queens,A1,ALT 1 Enlargement,421434987,4134890,A1,6097,true,0,10/24/2019,2/7/2020 12:00,32-24,212 STREET,411,BAEZ HUGHES DEVELOPMENT,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000400B7A52C000000000E1624440,1844524,0101000020110F0000D0076CA374625FC147ACA17926FE5241,40.7724914550781,-73.9069366455078,Queens,NB,New Building,421409194,4617838,NB,6098,false,12463,6/6/2019,6/5/2020 12:00,22-22,STEINWAY STREET,401,FEDERICI BUILDERS CORP,RESIDENTIAL: APARTMENT HOUSES,4,13
0101000020E6100000000000C0117D52C000000080E6624440,175000,0101000020110F000061A65D3498675FC1FA70AAA42CFE5241,40.7726593017578,-73.9542083740234,Manhattan,A1,ALT 1 Enlargement,122789875,1045263,A1,6099,true,0,4/18/2019,1/14/2020 12:00,322,E 79TH STREET,108,COMPLEX DEVELOPMENT INC,RESIDENTIAL: APARTMENT HOUSES,5,10
0101000020E6100000000000E0797F52C000000020E7624440,65594784,0101000020110F000038EA3EC1AE6B5FC13D0C1A582DFE5241,40.7726783752441,-73.991813659668,Manhattan,NB,New Building,121193458,1089374,NB,6100,false,443208,9/26/2019,9/25/2020 12:00,639,WEST 59TH STREET,107,TISHMAN CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,34,214
0101000020E6100000000000C0B87E52C000000080E7624440,99013776,0101000020110F000066416EB6666A5FC1076BC3C32DFE5241,40.7726898193359,-73.9800262451172,Manhattan,NB,New Building,121190200,1028168,NB,6101,false,669012,8/26/2019,8/25/2020 12:00,36,WEST 66TH STREET,107,LENDLEASE(US)CONSTRUCTION,RESIDENTIAL: APARTMENT HOUSES,41,127
0101000020E6100000000000A0497952C0000000E0E8624440,2086652,0101000020110F00002CA02FBF2B615FC1ECD0854E2FFE5241,40.7727317810059,-73.8951187133789,Queens,NB,New Building,401702788,4597390,NB,6102,false,14099,3/4/2019,3/3/2020 12:00,19-61,49 ST,401,DROMOS CORPORATION,"ASSEMBLY (CHURCHES, CONCERT HALLS)",4,
0101000020E6100000000000C0857A52C000000020E9624440,1687792,0101000020110F000018A789B744635FC1BF134C962FFE5241,40.7727394104004,-73.9144134521484,Queens,NB,New Building,420663721,4017170,NB,6103,false,11404,7/3/2019,6/7/2020 12:00,23-71,31 STREET,401,N.Y. PREFERRED DEVELOPMEN,RESIDENTIAL: APARTMENT HOUSES,6,10
0101000020E6100000000000207D7152C000000020EB624440,1004180,0101000020110F0000C5419C7DEC535FC1D53D7ED431FE5241,40.7728004455566,-73.7732620239258,Queens,NB,New Building,421520857,4134748,NB,6104,false,6785,9/9/2019,7/27/2020 12:00,32-41,214 STREET,411,JGN CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A0477952C000000020EC624440,2086652,0101000020110F0000E3A4805928615FC1D55F97F332FE5241,40.7728309631348,-73.8949966430664,Queens,NB,New Building,401701583,4597387,NB,6105,false,14099,3/4/2019,3/3/2020 12:00,19-57,49 ST,401,DROMOS CORPORATION,"ASSEMBLY (CHURCHES, CONCERT HALLS)",4,
0101000020E6100000000000C0827A52C0000000C0ED624440,1344876,0101000020110F0000292E039F3F635FC1884920C634FE5241,40.7728805541992,-73.9142303466797,Queens,NB,New Building,420663516,4017173,NB,6106,false,9087,8/9/2019,6/7/2020 12:00,23-61,31 STREET,401,N.Y. PREFERRED DEVELOPMEN,RESIDENTIAL: APARTMENT HOUSES,6,10
0101000020E610000000000040487652C000000060EF624440,3258072,0101000020110F00008865CEE2105C5FC1064AA99836FE5241,40.7729301452637,-73.8481597900391,Queens,NB,New Building,421067106,4618611,NB,6107,false,22014,9/19/2019,7/31/2020 12:00,28-06,120TH STREET,407,NOTIAS CONSTRUCTION INC,BUSINESS,2,
0101000020E610000000000060957C52C000000000F0624440,13446392,0101000020110F000085FBEBF0C4665FC13815194C37FE5241,40.77294921875,-73.9466171264648,Manhattan,NB,New Building,121190987,1089903,NB,6108,false,90854,9/9/2019,9/8/2020 12:00,590,EAST 83 STREET,108,"E.W. HOWELL CO, LLC",EDUCATIONAL,12,
0101000020E610000000000000F47952C000000000F0624440,175000,0101000020110F00009DDE59254D625FC13815194C37FE5241,40.77294921875,-73.905517578125,Queens,A1,ALT 1 Enlargement,421891411,4015468,A1,6109,true,2132,11/15/2019,11/6/2020 12:00,21-75,STEINWAY STREET,401,BUILDTEK LLC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040857F52C000000060F0624440,78141336,0101000020110F0000691F9213C26B5FC1C590C2B737FE5241,40.7729606628418,-73.9925079345703,Manhattan,NB,New Building,121192976,1089741,NB,6110,false,527982,9/26/2019,9/25/2020 12:00,10,RIVERSIDE BOULEVARD,107,TISHMAN CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,36,272
0101000020E610000000000080116F52C000000000F1624440,287050,0101000020110F00002DC6C8FECF4F5FC15E61326B38FE5241,40.7729797363281,-73.7354431152344,Queens,A1,ALT 1 Enlargement,421694615,4169575,A1,6111,true,968,4/5/2019,1/28/2020 12:00,43-04,GLENWOOD STREET,411,MK RENO CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000A07F7A52C0000000A0F2624440,260000,0101000020110F000087C521503A635FC1858FBB3D3AFE5241,40.7730293273926,-73.9140396118164,Queens,A1,ALT 1 Enlargement,421656087,4017175,A1,6112,true,1000,8/22/2019,8/17/2020 12:00,23-53,31 STREET,401,ARGENTO CONSTRUCTION CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E610000000000040557A52C0000000A0F2624440,80000,0101000020110F00006759B655F2625FC1858FBB3D3AFE5241,40.7730293273926,-73.9114532470703,Queens,A1,ALT 1 Enlargement,421662506,4017155,A1,6113,true,180,6/25/2019,6/9/2020 12:00,33-20,23 AVENUE,401,VICI INTERIORS INC,BUSINESS,1,
0101000020E6100000000000E0227B52C0000000E0F7624440,348516,0101000020110F0000C3A40C9C4F645FC1BE36012140FE5241,40.7731895446777,-73.9240036010742,Queens,A1,ALT 1 Enlargement,421308686,4019819,A1,6114,true,0,8/14/2019,4/18/2020 12:00,25-39,22ND STREET,401,CELATECH CONSTRUCTION COR,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E6100000000000E07C7F52C00000006000634440,166087376,0101000020110F00002663C5D9B36B5FC1D4935BA949FE5241,40.7734489440918,-73.9919967651367,Manhattan,NB,New Building,121193181,1089723,NB,6115,false,1122212,9/25/2019,9/24/2020 12:00,400,WEST 61 STREET,107,TISHMAN CONSTRUCTION CORP,RESIDENTIAL: APARTMENT HOUSES,38,645
0101000020E6100000000000A0267B52C00000006002634440,565656,0101000020110F0000ECBBB4FA55645FC1C84F8FE74BFE5241,40.773509979248,-73.9242324829102,Queens,NB,New Building,421269380,4019861,NB,6116,false,3822,10/2/2019,10/1/2020 12:00,25-32,22 ST,401,CYC GENERAL CONTRACTING,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000020C07152C0000000C002634440,380000,0101000020110F0000DB23024C5E545FC1DD0639534CFE5241,40.7735214233398,-73.7773513793945,Queens,A1,ALT 1 Enlargement,421700742,4134615,A1,6117,true,1156,5/17/2019,5/4/2020 12:00,29-37,211 STREET,411,MC FLEMING GROUP INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000005C7B52C00000000003634440,934916,0101000020110F00001F8E62A4B0645FC19B81FF9A4CFE5241,40.7735290527344,-73.927490234375,Queens,NB,New Building,421461251,4020580,NB,6118,false,6317,11/21/2019,11/20/2020 12:00,26-26,18 STREET,401,METRO GC NY INC,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E6100000000000E0257B52C00000006004634440,588448,0101000020110F0000B01D93B454645FC14E2EC3254EFE5241,40.7735710144043,-73.924186706543,Queens,NB,New Building,421269371,4019860,NB,6119,false,3976,10/2/2019,10/1/2020 12:00,25-30,22 ST,401,CYC GENERAL CONTRACTING,RESIDENTIAL: APARTMENT HOUSES,3,3
0101000020E610000000000040637B52C00000000005634440,3373660,0101000020110F000008DDFCF4BC645FC1EE6A33D94EFE5241,40.7735900878906,-73.9279327392578,Queens,NB,New Building,420919901,4594826,NB,6120,false,22795,8/12/2019,2/5/2020 12:00,26-20,14TH PLACE,401,3 INDUSTRIES CORP,RESIDENTIAL: APARTMENT HOUSES,4,12
0101000020E610000000000040637B52C00000000005634440,1792724,0101000020110F000008DDFCF4BC645FC1EE6A33D94EFE5241,40.7735900878906,-73.9279327392578,Queens,NB,New Building,420919910,4618237,NB,6121,false,12113,8/12/2019,2/5/2020 12:00,14-25,27TH AVENUE,401,3 INDUSTRIES CORP,RESIDENTIAL: APARTMENT HOUSES,4,12
0101000020E6100000000000A0677F52C0000000E009634440,26619724,0101000020110F00003C3562C18F6B5FC17884D25054FE5241,40.773738861084,-73.9906997680664,Manhattan,NB,New Building,121192501,1089703,NB,6122,false,179863,5/31/2019,5/30/2020 12:00,301,FREEDOM PLACE SOUTH,107,SCIAME CONSTRUCTION LLC,EDUCATIONAL,10,0
0101000020E610000000000080687D52C0000000E009634440,1929900,0101000020110F0000EA79E38E2B685FC17884D25054FE5241,40.773738861084,-73.9595031738281,Manhattan,A1,ALT 1 Enlargement,123069909,1043223,A1,6123,true,14295,3/29/2019,3/28/2020 12:00,1105,LEXINGTON AVENUE,108,FOREMOST CONTRACTING & BU,RESIDENTIAL: APARTMENT HOUSES,6,10
0101000020E6100000000000A06E7A52C0000000E00E634440,1437524,0101000020110F0000986DD26F1D635FC1ABB555EC59FE5241,40.7738914489746,-73.9130020141602,Queens,NB,New Building,420550291,4017184,NB,6124,false,9713,5/22/2019,5/3/2020 12:00,23-11,31 ST.,401,G & C RESTORATION INC,RESIDENTIAL: APARTMENT HOUSES,6,10
0101000020E6100000000000C0326F52C0000000800F634440,880304,0101000020110F0000CFD7457908505FC1022BC69F5AFE5241,40.7739105224609,-73.7374725341797,Queens,NB,New Building,421344931,4618375,NB,6125,false,5948,9/27/2019,2/12/2020 12:00,255-15,41 DRIVE,411,CHAEL CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E610000000000040637D52C00000008010634440,2957040,0101000020110F00004A26F8A322685FC16187E0BE5BFE5241,40.7739410400391,-73.9591827392578,Manhattan,NB,New Building,122418204,1090667,NB,6126,false,19980,12/27/2018,12/27/2019 12:00,154,EAST 78TH STREET,108,TACONIC BUILDERS INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E610000000000020697252C0000000C011634440,1032596,0101000020110F00008915445C7D555FC1FF86C1255DFE5241,40.7739791870117,-73.7876663208008,Queens,NB,New Building,421366961,4618312,NB,6127,false,6977,12/12/2018,12/8/2019 12:00,203-18,27 AVE,411,TGC CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020697252C0000000C011634440,56240,0101000020110F00008915445C7D555FC1FF86C1255DFE5241,40.7739791870117,-73.7876663208008,Queens,NB,New Building,421366970,4618312,NB,6128,false,380,12/12/2018,12/8/2019 12:00,203-18,27 AVE,411,TGC CONSTRUCTION INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000208D7C52C00000002013634440,1000000,0101000020110F0000F72E7AEDB6665FC1FAE285B05EFE5241,40.7740211486816,-73.9461135864258,Manhattan,A1,ALT 1 Enlargement,122042048,1081314,A1,6129,true,37957,4/15/2019,4/20/2020 12:00,100,EAST END AVENUE,108,JRM CONSTRUCTION MGMT LLC,EDUCATIONAL,11,
0101000020E6100000000000A00A7A52C00000002013634440,293050,0101000020110F00004A59A59373625FC1FAE285B05EFE5241,40.7740211486816,-73.9068984985352,Queens,A1,ALT 1 Enlargement,421728116,4016000,A1,6130,true,248,10/28/2019,11/13/2020 12:00,21-71,37 ST.,401,JOANNE'S CONSTRUCTION CO,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,2
0101000020E610000000000020657D52C00000006013634440,14523388,0101000020110F0000DF314CD325685FC116814CF85EFE5241,40.7740287780762,-73.9592971801758,Manhattan,NB,New Building,121204151,1091568,NB,6131,false,98131,9/11/2019,6/30/2020 12:00,148,EAST 78TH STREET,108,GILBANE RESIDENTIAL CONST,RESIDENTIAL: APARTMENT HOUSES,15,25
0101000020E610000000000060A57252C0000000C014634440,225000,0101000020110F000087677BB3E3555FC160F0108360FE5241,40.7740707397461,-73.7913436889648,Queens,A1,ALT 1 Enlargement,421627038,4132890,A1,6132,true,1218,5/30/2019,5/29/2020 12:00,200-04,26 AVE,411,"PRIYANKA GROUP, INC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C00F7D52C00000000016634440,38411032,0101000020110F000018ABAECE94675FC1E91DF2E961FE5241,40.7741088867188,-73.9540863037109,Manhattan,NB,New Building,122847241,1090305,NB,6133,false,259534,11/12/2019,11/11/2020 12:00,301,EAST 80TH STREET,108,CM AND ASSOCIATES CONSTRU,RESIDENTIAL: APARTMENT HOUSES,30,72
0101000020E6100000000000E06F7D52C00000000017634440,9149000,0101000020110F000088B8D81538685FC174B20C0963FE5241,40.7741394042969,-73.9599533081055,Manhattan,A1,ALT 1 Enlargement,121191842,1083340,A1,6134,true,8775,9/4/2019,9/3/2020 12:00,132,EAST 78TH STREET,108,PAV-LAK CONTRACTING INC,EDUCATIONAL,8,
0101000020E6100000000000E06B7D52C0000000A017634440,278350,0101000020110F0000F5C17A4A31685FC1AD537DBC63FE5241,40.7741584777832,-73.9597091674805,Manhattan,A1,ALT 1 Enlargement,123374767,1043211,A1,6135,true,694,7/11/2019,12/16/2019 12:00,138,EAST 78TH STREET,108,TRIDENT RESTORATION INC,RESIDENTIAL: APARTMENT HOUSES,6,14
0101000020E6100000000000E0F17952C00000000018634440,285000,0101000020110F00009FF34F8949625FC1A34F272864FE5241,40.774169921875,-73.905387878418,Queens,A1,ALT 1 Enlargement,421653981,4015936,A1,6136,true,1043,10/24/2019,9/28/2020 12:00,21-39,38 STREET,401,"TRI-STATE RENOVATIONS,INC",RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000200D7252C0000000401C634440,593776,0101000020110F00005FEED216E1545FC120CC58EC68FE5241,40.774299621582,-73.7820510864258,Queens,NB,New Building,421394404,4133314,NB,6137,false,4012,12/6/2018,12/6/2019 12:00,28-11,208 STREET,411,TGC CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000C0757D52C0000000E01F634440,1262314,0101000020110F0000AFBA8A1042685FC188131AFD6CFE5241,40.7744102478027,-73.9603118896484,Manhattan,A1,ALT 1 Enlargement,120667251,1043228,A1,6138,true,1532,10/28/2019,10/27/2020 12:00,116,EAST 78TH STREET,108,SHAWMUT WOODWORKING & SUP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E610000000000020907252C00000002021634440,35520,0101000020110F00009E39189BBF555FC141B9FB636EFE5241,40.7744483947754,-73.7900466918945,Queens,NB,New Building,421862915,4132996,NB,6139,false,240,11/14/2019,7/1/2020 12:00,201-16,26 AVENUE,411,MARTE DEVELOPMENT LLC,UTILITY / MISCELLANEOUS,1,
0101000020E610000000000020A37C52C0000000C025634440,347750,0101000020110F00001DFBFE4BDC665FC16FADD89373FE5241,40.7745895385742,-73.9474563598633,Manhattan,A1,ALT 1 Enlargement,123237719,1051214,A1,6140,true,261,4/17/2019,3/1/2020 12:00,505,EAST 84TH STREET,108,WWI CONTRACTING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,4,1
0101000020E6100000000000206B7D52C00000002027634440,1764750,0101000020110F0000BB23590430685FC113F79D1E75FE5241,40.7746315002441,-73.9596633911133,Manhattan,A1,ALT 1 Enlargement,122515778,1043237,A1,6141,true,655,3/15/2019,3/14/2020 12:00,125,EAST 78TH STREET,108,HITE CONSTRUCTION INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,6,1
0101000020E610000000000040097D52C0000000C027634440,15046864,0101000020110F000069FA35C489675FC169EF0ED275FE5241,40.7746505737305,-73.9536895751953,Manhattan,NB,New Building,122143377,1049869,NB,6142,false,101668,11/18/2019,11/17/2020 12:00,1562,SECOND AVENUE,108,CM AND ASSOCIATES CONSTRU,RESIDENTIAL: APARTMENT HOUSES,19,32
0101000020E6100000000000C0A47152C0000000C028634440,599696,0101000020110F0000601437CC2F545FC1621D2AF176FE5241,40.7746810913086,-73.7756805419922,Queens,NB,New Building,421400460,4815149,NB,6143,false,4052,3/29/2019,3/28/2020 12:00,29-13,213 STREET,411,RONI CONTRACTING CORP,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000403B7B52C0000000602B634440,485736,0101000020110F0000503B510379645FC1229FD1E279FE5241,40.7747611999512,-73.9254913330078,Queens,NB,New Building,420653689,4617931,NB,6145,false,3282,6/13/2019,6/5/2020 12:00,18-23,25 ROAD,401,INNOVATIVE CONTRACTING &,RESIDENTIAL: 1 & 2 FAMILY HOUSES,3,2
0101000020E6100000000000403B7B52C0000000602B634440,33596,0101000020110F0000503B510379645FC1229FD1E279FE5241,40.7747611999512,-73.9254913330078,Queens,NB,New Building,420659344,4617930,NB,6146,false,227,7/25/2019,6/5/2020 12:00,18-23 GARAGE,25 ROAD,401,INNOVATIVE CONTRACTING &,STORAGE: LOW HAZARD,1,
0101000020E6100000000000403C7A52C0000000002C634440,1277240,0101000020110F00005314ABDEC7625FC16EAE42967AFE5241,40.7747802734375,-73.9099273681641,Queens,NB,New Building,421544323,4623028,NB,6147,false,8630,8/28/2019,8/28/2020 12:00,22-19,33RD STREET,401,JOANNE'S CONSTRUCT CO.INC,RESIDENTIAL: APARTMENT HOUSES,4,7
0101000020E6100000000000E06C7152C0000000402F634440,759388,0101000020110F000012886EE3D0535FC1C59A5B3B7EFE5241,40.7748794555664,-73.7722702026367,Queens,NB,New Building,420960179,4134768,NB,6148,false,5131,2/28/2019,2/27/2020 12:00,29-40,215 STREET,411,FPS CONTRACTING INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,2,1
0101000020E6100000000000E06C7152C0000000402F634440,48840,0101000020110F000012886EE3D0535FC1C59A5B3B7EFE5241,40.7748794555664,-73.7722702026367,Queens,NB,New Building,420973110,4134768,NB,6149,false,330,2/28/2019,2/27/2020 12:00,29-40,215 STREET,411,FPS CONTRACTING INC,UTILITY / MISCELLANEOUS,1,
0101000020E6100000000000E0AE7E52C0000000E02F634440,1009404,0101000020110F0000AD485EF0556A5FC1FFBECCEE7EFE5241,40.7748985290527,-73.9794235229492,Manhattan,A1,ALT 1 Enlargement,121817506,1028474,A1,6150,true,1142,1/29/2019,1/29/2020 12:00,50,WEST 69TH STREET,107,SWEENEY & CONROY INC,RESIDENTIAL: 1 & 2 FAMILY HOUSES,5,1
0101000020E6100000000000A0AE7952C00000004030634440,1480000,0101000020110F00002032344ED7615FC18A09775A7FFE5241,40.7749099731445,-73.9012832641602,Queens,NB,New Building,421161021,4015572,NB,6151,false,10000,4/1/2019,2/13/2020 12:00,20-30,42 ST,401,T J N CORP,RESIDENTIAL: APARTMENT HOUSES,4,8
